,0,1,2,3,4,5,6,7,8,9
31,0.9164112894594313,0.8974505812338305,0.9963168555719911,0.9871159363749622,0.4228838135563782,0.9805672616014272,0.5731869074414911,0.9153066199992125,0.9962464784094233,0.9026579284624426
32,0.9212026527174207,0.9033422757659682,0.9967450804398172,0.989037070081047,0.43359087793879647,0.9834207316457475,0.5775645358474044,0.9247203588426608,0.9966704641663481,0.9026579284624426
33,0.9262886442576238,0.9042372659357142,0.9970020803489226,0.9900025927939671,0.43922878512703517,0.9837469718642,0.5775645358474044,0.9289403690237874,0.9967408221189511,0.9047859122714604
34,0.9330983674144535,0.9051682843304781,0.9972092996789194,0.9906307860763761,0.4424796406739486,0.9848925105815008,0.5818759179405887,0.9293472554627868,0.9968819914169811,0.9093999877513264
35,0.9362029560996677,0.9086810512232331,0.9974752340963411,0.9927645730199666,0.4424796406739486,0.9855250951980498,0.5855398888009206,0.9300573488766025,0.9971644647529256,0.9187131082408101
36,0.940180651516883,0.908904460542407,0.9976562752608944,0.9932063733147288,0.4446002358707657,0.9865715756264226,0.5855398888009206,0.9367643722194893,0.9974430235621327,0.9202042467526134
37,0.9454537431535934,0.9097276853969802,0.9978138273560839,0.9937104290831108,0.45885873238074104,0.9865715756264226,0.5980579443241305,0.9399175576725778,0.9974430235621327,0.9291981269899734
38,0.946457661029233,0.9120161852989618,0.9982103315202626,0.9949557601843352,0.480397857122063,0.9867731395817897,0.6039293570653642,0.9406830178554599,0.9975902944312411,0.9398340478395316
39,0.9469851045674467,0.9216012135133836,0.9982567727782687,0.9958530262603119,0.480397857122063,0.9879510609219454,0.6134102667628247,0.9406830178554599,0.9977759657984597,0.9415135757089116
40,0.9526529670927306,0.9221786365480102,0.9982567727782687,0.9960199790257673,0.480397857122063,0.9880249471085721,0.6382411815313951,0.9443499400975484,0.9978049218489606,0.9434734041062212
41,0.953023004932314,0.9287989235441902,0.9983185833395175,0.9963810960279085,0.48576073163599776,0.9894919047081265,0.6382411815313951,0.9444159878849536,0.9981122680926016,0.9449682083572484
42,0.9568850608421312,0.9287989235441902,0.9984752976994296,0.9964680258095938,0.48576073163599776,0.9897463388444776,0.6382411815313951,0.9455439017523428,0.9986196879733353,0.9482262369321127
43,0.9621467413256365,0.9306350777867798,0.9985641533816945,0.996803740979134,0.48755268350326314,0.9918255232012146,0.6431954662926209,0.9481060569243182,0.9986196879733353,0.948698914340175
44,0.9633648399855562,0.9306350777867798,0.9987379480084582,0.9971543803029317,0.4891733660715652,0.9919289574441846,0.6431954662926209,0.9499148837947622,0.998767637990216,0.948698914340175
45,0.9633648399855562,0.9335891642240121,0.9989275684812968,0.9972530995579235,0.4928165539006936,0.9920020904781717,0.650902103515262,0.9500378155439265,0.9988218741469449,0.9521302452140932
46,0.965220517730473,0.9389851593560489,0.9989591607445707,0.9974549066821377,0.4928165539006936,0.9925531293970983,0.6547419525298356,0.9525161804084816,0.9988749011475128,0.9563153831636207
47,0.9688930932387102,0.9389851593560489,0.9989591607445707,0.9977081639232253,0.5051944345867763,0.9929094561670009,0.660726927233368,0.957129069414022,0.9990783384256341,0.9563153831636207
48,0.9703489589963156,0.9431966220568325,0.9989718962251074,0.9978142919891034,0.5126723399171325,0.9929809960725655,0.6841930159700554,0.957129069414022,0.999086103439072,0.9605024125754748
49,0.9714861445269504,0.9431966220568325,0.9989829873482896,0.9978401408458393,0.5213661966761569,0.9944169199751461,0.6924614139784028,0.9576775708920928,0.9992765732951173,0.9626508126794335
50,0.9728732383517902,0.9457722172446893,0.9990069677905926,0.9979470824531971,0.5213661966761569,0.9946465196673756,0.6924614139784028,0.9593303873715135,0.999302302886609,0.9626508126794335
51,0.9743520518268243,0.9474577824490281,0.9991107991363114,0.9980306702653358,0.5213661966761569,0.99527464195149,0.7076298751824787,0.9617432958536181,0.999403875100504,0.9674199507704149
52,0.9752967379207607,0.9530658340797653,0.9991370528814058,0.998064105818341,0.5263268548927998,0.9955466105361617,0.7082271003207438,0.9617432958536181,0.999403875100504,0.9698344302835786
53,0.9755741975003951,0.9530658340797653,0.9991370528814058,0.998201724884121,0.5290884931179921,0.9955792371229654,0.7108135776659706,0.9642208093661873,0.999448267628848,0.9698344302835786
54,0.9774942148295523,0.9530658340797653,0.9992005525620805,0.9983975785201437,0.5313461386622206,0.9955984334238653,0.7109528384121654,0.9643974345886425,0.9994955091408547,0.9711318606280458
55,0.9778485774376503,0.9530658340797653,0.9992615703537568,0.9984071817976825,0.5339555357539889,0.9956859769584216,0.7173304038584447,0.9679273036471833,0.9995542326289412,0.9712297469474596
56,0.9778485774376503,0.9530658340797653,0.9992685976923317,0.9985288537894885,0.5409457648187559,0.9961767485775957,0.7228245330200344,0.9679273036471833,0.9995542326289412,0.9740462152171577
57,0.9785275038290939,0.9530658340797653,0.9992968380987503,0.9987176873840766,0.5468717554705361,0.9961767485775957,0.7228245330200344,0.9726158360915437,0.9995993371703354,0.9769840791547726
58,0.9785275038290939,0.9533352198989856,0.9993170856629963,0.9987176873840766,0.5532097390854618,0.9961767485775957,0.7228245330200344,0.9743672808691622,0.9996075294894201,0.9774534958600447
59,0.9785275038290939,0.9534960561665367,0.9993653242843478,0.9987275505875786,0.5679160139425976,0.9961767485775957,0.7228245330200344,0.9750122734131965,0.999631291539546,0.9804029073255321
60,0.9789508407984406,0.9562666054202347,0.9994094240890333,0.9987928839356568,0.569445762997155,0.9965208675491669,0.7236067151527018,0.9765898110699461,0.9996596602648677,0.9810409430120617
61,0.9804077628874046,0.9562666054202347,0.9994094240890333,0.9988803998630057,0.5737514579607462,0.9966315798388184,0.7281030667929064,0.9768973003970977,0.9996596602648677,0.9822939698649144
62,0.9816644558646299,0.9562666054202347,0.9994747062721264,0.9989872432271452,0.5776209242909894,0.9969956480352312,0.7281030667929064,0.9785558132379538,0.9996956687863886,0.9842137916396191
63,0.9818699467749841,0.9562666054202347,0.9994806406062416,0.9990705186094425,0.581447828384992,0.997516175286193,0.7319498631526806,0.9793400280580572,0.9997315097805439,0.9854444800913253
64,0.9833908179803353,0.9562666054202347,0.9995143690006633,0.9990705186094425,0.5839625847538151,0.9975411173852693,0.7319498631526806,0.9799514981480395,0.9997357022606805,0.9854444800913253
65,0.9833908179803353,0.9568622785757448,0.9995460145258394,0.9991472692340737,0.5839625847538151,0.9977775691076675,0.7319498631526806,0.9803385440188404,0.9997464824255554,0.9854444800913253
66,0.9833908179803353,0.9583344276408071,0.9995582197544618,0.9992810962916513,0.5839625847538151,0.9977953318593481,0.7319498631526806,0.9813582327173916,0.9997464824255554,0.9862409385149707
67,0.9839392174871144,0.9583344276408071,0.9995605466070012,0.9993412594036929,0.587628591192363,0.9977953318593481,0.7319498631526806,0.9817944538881588,0.9997599340280151,0.9864121869958119
68,0.9845613146560269,0.9595858074301569,0.9995674006241922,0.9993688226281879,0.6029154609624173,0.997854121719882,0.7319498631526806,0.9822300672072923,0.9997599340280151,0.9864121869958119
69,0.9845613146560269,0.9617290587954934,0.9995694504014901,0.9994033607042923,0.6251043693520294,0.9978995575524015,0.7319498631526806,0.9826467954942572,0.9997623626976607,0.9864121869958119
70,0.9851614292983274,0.9617290587954934,0.9995897458433421,0.9994033607042923,0.6251043693520294,0.9980220165749577,0.7328811500723527,0.9833264136754096,0.9997725732154009,0.9864932499625674
71,0.9862887683256362,0.9629681553461296,0.9995897458433421,0.9994132754203687,0.6437291567727897,0.9981221061125602,0.7328811500723527,0.984556297887064,0.9997725732154009,0.9865417700169284
72,0.9866300589450756,0.9637533656394509,0.9995986757041486,0.9994305993702336,0.6437291567727897,0.9981221061125602,0.7328811500723527,0.984556297887064,0.9997791559861126,0.9869818091251137
73,0.9867055898404932,0.9665887770297277,0.9996424799482444,0.9994305993702336,0.6437291567727897,0.9981493260432742,0.7368726696461612,0.984556297887064,0.9997879261370121,0.9872696548369362
74,0.9868717823450707,0.9665887770297277,0.9996459427337611,0.9994305993702336,0.644559116146073,0.9982324122645071,0.74143692037291,0.9855665127334525,0.999806667815267,0.9878739516953865
75,0.9870765850279704,0.9676833319167119,0.9996459427337611,0.9994609598662604,0.6472908588006272,0.9983521765643347,0.7484656552699543,0.9855665127334525,0.9998311145858931,0.9878739516953865
76,0.987107243396756,0.968478772245646,0.9996761267687537,0.9994679669935912,0.6575671066853691,0.9983755837391565,0.7484656552699543,0.9860927657701312,0.9998311145858931,0.9886458618608714
77,0.9872177737031347,0.968478772245646,0.9996761267687537,0.9994980277829041,0.6648493016924395,0.9984146325092058,0.7494373168245592,0.9863184264788096,0.9998311145858931,0.9886458618608714
78,0.9872948340328789,0.9686548179904494,0.9996761267687537,0.9994980277829041,0.6648493016924395,0.9984908329860175,0.7512292111698173,0.9863470304935227,0.9998311145858931,0.9886458618608714
79,0.987626562711587,0.9694313429717565,0.9996904967232876,0.9995342774990681,0.6737747406170269,0.9985318260732567,0.7521668536559544,0.9863470304935227,0.9998363984804497,0.988672883170789
80,0.9884503414998274,0.970016283982378,0.9996904967232876,0.9995342774990681,0.6756496698562664,0.9985517206388289,0.7539389309052209,0.9877278692320783,0.999845776847734,0.988672883170789
81,0.9884503414998274,0.970016283982378,0.9997065312732408,0.9995601278816617,0.6763726229734139,0.9987339983195462,0.7607966758525914,0.9880817763597117,0.9998534641777828,0.989501057224406
82,0.9884503414998274,0.9705162668780088,0.9997065312732408,0.9995601278816617,0.6788820129233277,0.9987339983195462,0.7607966758525914,0.9880817763597117,0.9998601978652416,0.9899245794945157
83,0.9884503414998274,0.9707932238213987,0.9997172982173398,0.9995708289845014,0.6788820129233277,0.9988300779943668,0.7607966758525914,0.9887067788722664,0.9998601978652416,0.9899245794945157
84,0.9896154882064757,0.9725805612439496,0.9997237010087848,0.9996157532941643,0.6799259903598177,0.9989033086708333,0.7607966758525914,0.9891807968828925,0.9998601978652416,0.989969732752226
85,0.9896154882064757,0.9725805612439496,0.9997580706204262,0.9996531787706118,0.6811706174524579,0.9989426730453852,0.7609221380239075,0.9893300716734877,0.9998714412921034,0.989969732752226
86,0.9896154882064757,0.9725805612439496,0.9997580706204262,0.9996588359284169,0.6841810704242728,0.9989938125458383,0.7635341558286934,0.9893300716734877,0.9998714412921034,0.9900124706187489
87,0.9896154882064757,0.9725805612439496,0.9997780231298868,0.9996708539540002,0.6841810704242728,0.9991032359312096,0.7635341558286934,0.9898600584672855,0.9998889196241205,0.9905537651054549
88,0.9900752894659363,0.9725805612439496,0.9997780231298868,0.9997113107877624,0.6884685753258771,0.9991032359312096,0.7687821292340166,0.9898600584672855,0.9998959997890561,0.9905857861677922
89,0.9900752894659363,0.9725805612439496,0.9997780231298868,0.9997177399021896,0.6884685753258771,0.9991032359312096,0.77118804451096,0.9901556758635861,0.999908600856893,0.9910687332478647
90,0.9900752894659363,0.9725805612439496,0.9997780231298868,0.999720620202416,0.6884685753258771,0.9991225886454826,0.7743581302939216,0.9903127714074054,0.999911945175756,0.991426303487803
91,0.9903018490123223,0.9729179075628323,0.9997930057741587,0.9997377114936319,0.6884685753258771,0.9991225886454826,0.7790218796036807,0.99103936167765,0.999911945175756,0.9917174223025391
92,0.9903720761659631,0.9745164287602076,0.9997997494226184,0.9997377114936319,0.6884685753258771,0.9991482704283592,0.7791755386708923,0.99103936167765,0.9999120955733173,0.9919986978925188
93,0.9913736787554561,0.9745164287602076,0.9997997494226184,0.9997430978781602,0.6884685753258771,0.9991668645078884,0.7800753669746623,0.9911938570701775,0.9999294820752693,0.9919986978925188
94,0.9918639320482424,0.9748390925243813,0.9997997494226184,0.9997627828181268,0.6884685753258771,0.9991973432574818,0.7843963217839958,0.9914586237569222,0.9999337429355248,0.9920251177773511
95,0.9921463481163182,0.9758199879557399,0.9997997494226184,0.9997732906666496,0.6885247270748394,0.9991973432574818,0.7843963217839958,0.9917857851456601,0.9999356572969788,0.9922083591693821
96,0.9925491607640011,0.9759501181610967,0.9997997494226184,0.9997733697245187,0.6885247270748394,0.9992176808153095,0.7843963217839958,0.9920126080608223,0.9999475182615173,0.9922083591693821
97,0.9925491607640011,0.9759501181610967,0.9998038217242237,0.9997859344368346,0.6885247270748394,0.9992176808153095,0.7843963217839958,0.9920126080608223,0.9999530486887634,0.992517384803204
98,0.9925491607640011,0.976869043993014,0.9998038217242237,0.9997967689554076,0.6897277764472388,0.9992176808153095,0.7883787545300037,0.9920994085463737,0.9999567489723985,0.9927147928962514
99,0.9928607301320124,0.977619732851194,0.9998038217242237,0.9997996511560215,0.6897277764472388,0.9992186844759757,0.7883787545300037,0.9923433583034585,0.9999567633468329,0.9927147928962514
